vector_count,dimensions,m,ef_construction,ef_search,k,recall_at_k,avg_returned,query_p50_ms,query_p95_ms,query_p99_ms,query_mean_ms,num_queries,build_time_ms,insert_throughput_per_sec,memory_delta_bytes,memory_delta_mb,max_graph_level,num_levels,data_distribution,distance_comps_per_query,peak_rss_mb
10000,128,8,200,16,50,0.268140,50.000,0.039208,0.048833,0.066458,0.040195,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,16,200,0.550300,200.000,0.131500,0.140335,0.146590,0.132003,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,16,500,0.777748,500.000,0.290791,0.301345,0.309459,0.291642,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,32,10,0.227600,10.000,0.026375,0.033000,0.035169,0.026801,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,32,50,0.268140,50.000,0.039355,0.047633,0.053084,0.039980,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,32,200,0.550300,200.000,0.131292,0.140341,0.147625,0.132086,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,32,500,0.777748,500.000,0.290312,0.300773,0.308808,0.291109,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,64,10,0.376300,10.000,0.048167,0.058133,0.071317,0.049225,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,64,50,0.318640,50.000,0.047875,0.056712,0.063044,0.048634,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,64,200,0.550300,200.000,0.130937,0.140125,0.146166,0.131642,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,64,500,0.777748,500.000,0.290917,0.314000,0.328000,0.293563,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,128,10,0.560800,10.000,0.085625,0.095750,0.100595,0.086477,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,128,50,0.489060,50.000,0.086541,0.096004,0.102254,0.087286,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,128,200,0.550300,200.000,0.131375,0.140961,0.149505,0.132179,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,128,500,0.777748,500.000,0.290417,0.300837,0.313752,0.291530,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
